1996|670926|8|BRAZIL
1997|335463|0|BRAZIL
1992|5367408|6|BRAZIL
1997|447284|0|BRAZIL
1993|4584661|1|ARGENTINA
1992|3466451|3|UNITED STATES
1997|1230031|2|UNITED STATES
1998|2124599|10|BRAZIL
1997|4808303|8|MOZAMBIQUE
1993|1230031|3|BRAZIL
1992|2571883|10|BRAZIL
1992|2348241|9|UNITED STATES
1996|1341852|0|UNITED STATES
1992|5591050|3|MOZAMBIQUE
1997|1230031|0|ARGENTINA
1993|4696482|0|UNITED STATES
1994|670926|9|ARGENTINA
1993|5479229|1|MOZAMBIQUE
1993|3578272|6|MOZAMBIQUE
1998|2460062|3|BRAZIL
1996|2348241|1|UNITED STATES
1995|2907346|1|ARGENTINA
1994|1453673|8|UNITED STATES
1993|3690093|2|BRAZIL
1998|2571883|2|BRAZIL
1993|4584661|8|BRAZIL
1996|3019167|1|UNITED STATES
1997|223642|7|BRAZIL
1994|447284|7|MOZAMBIQUE
1994|1268360|1|KENYA
1993|2029376|3|VIETNAM
1992|2536720|1|CHINA
1997|1268360|10|GERMANY
1993|4566096|7|KENYA
1995|5580784|5|VIETNAM
1992|3678244|8|CHINA
1998|4312424|4|GERMANY
1992|4439260|7|CHINA
1997|507344|1|CHINA
1993|3297736|6|KENYA
1995|1268360|1|GERMANY
1996|1268360|7|GERMANY
1996|3931916|0|KENYA
1997|507344|7|CHINA
1992|507344|10|KENYA
1992|3931916|0|VIETNAM
1993|253672|10|KENYA
1997|4439260|8|CHINA
1993|3551408|4|VIETNAM
1994|4185588|7|VIETNAM
1994|4566096|3|VIETNAM
1996|697245|10|GERMANY
1994|2788980|8|CHINA
1992|976143|9|EGYPT
1998|4601817|9|CHINA
1994|4322919|2|EGYPT
1992|697245|10|CHINA
1992|697245|4|GERMANY
1992|3067878|8|EGYPT
1997|836694|7|CHINA
1998|278898|9|CHINA
1994|1952286|3|GERMANY
1994|6554103|10|GERMANY
1992|2788980|0|GERMANY
1997|5159613|8|GERMANY
1997|6135756|4|CHINA
1997|6693552|3|EGYPT
1997|139449|4|EGYPT
1994|4880715|6|CHINA
1994|3625674|0|GERMANY
1995|2788980|9|EGYPT
1996|4462368|3|CHINA
1995|2091735|1|CHINA
1996|4044021|7|EGYPT
1996|5299062|10|CHINA
1995|418347|3|CHINA
1997|2928429|7|EGYPT
1995|7263256|0|KENYA
1995|4952220|7|BRAZIL
1994|6602960|8|IRAN
1992|1155518|3|KENYA
1996|7593404|5|IRAN
1995|1155518|5|INDONESIA
1993|7923552|1|KENYA
1993|6107738|8|INDONESIA
1996|2806258|8|INDONESIA
1996|3631628|2|KENYA
1994|4291924|6|BRAZIL
1995|8088626|4|BRAZIL
1994|5942664|4|KENYA
1994|8088626|9|BRAZIL
1998|7593404|1|IRAN
1996|8088626|10|BRAZIL
1998|7758478|4|BRAZIL
1992|3961776|1|INDONESIA
1992|5282368|3|INDONESIA
1996|4952220|9|INDONESIA
1992|4126850|0|IRAN
1994|3796702|9|IRAN
1998|7098182|3|KENYA
1993|2311036|0|BRAZIL
1997|1815814|3|BRAZIL
1992|2145962|3|INDONESIA
1997|7263256|8|BRAZIL
1994|4126850|7|INDONESIA
1993|4952220|2|IRAN
1992|4622072|4|BRAZIL
1995|4952220|5|INDONESIA
1997|2641184|0|KENYA
1995|7758478|10|KENYA
1998|7263256|3|KENYA
1992|5612516|8|IRAN
1998|1485666|9|KENYA
1998|6602960|1|IRAN
1996|1155518|9|INDONESIA
1998|2361492|9|INDIA
1992|6409764|7|FRANCE
1996|3204882|8|ROMANIA
1998|5903730|8|ALGERIA
1994|7421832|7|ROMANIA
1993|3710916|1|ALGERIA
1994|3879594|4|ROMANIA
1997|4216950|8|ROMANIA
1992|168678|10|ALGERIA
1996|2867526|7|ROMANIA
1997|5060340|5|FRANCE
1994|3879594|4|ROMANIA
1996|8433900|0|ALGERIA
1992|4385628|5|FRANCE
1995|6241086|8|INDIA
1993|4722984|9|ALGERIA
1992|2530170|1|FRANCE
1997|1686780|4|ROMANIA
1998|3879594|3|ROMANIA
1997|2530170|8|ROMANIA
1994|1686780|6|ROMANIA
1994|4385628|8|ALGERIA
1992|3036204|2|INDIA
1992|1471144|0|FRANCE
1992|5700683|6|CHINA
1997|6620148|4|CHINA
1997|1103358|8|FRANCE
1993|1838930|1|FRANCE
1997|7171827|0|EGYPT
1992|1287251|8|VIETNAM
1995|6068469|5|EGYPT
1996|5884576|0|FRANCE
1997|4965111|9|VIETNAM
1993|5516790|0|CHINA
1995|5700683|5|FRANCE
1996|2758395|5|FRANCE
1995|6436255|2|VIETNAM
1996|2574502|4|CHINA
1995|5700683|0|FRANCE
1993|367786|3|VIETNAM
1993|3493967|1|FRANCE
1995|7723506|6|FRANCE
1993|1655037|3|EGYPT
1995|5700683|8|VIETNAM
1992|4597325|8|FRANCE
1996|1471144|5|EGYPT
1993|367786|5|CHINA
1994|919465|2|CHINA
1997|2942288|2|VIETNAM
1995|2758395|0|VIETNAM
1996|8275185|9|FRANCE
1993|1287251|1|EGYPT
1993|8642971|9|CHINA
1995|5567850|1|UNITED STATES
1996|5382255|9|JAPAN
1992|1484760|3|JAPAN
1995|742380|1|CHINA
1998|7238205|2|JAPAN
1995|2227140|4|CHINA
1994|742380|0|JAPAN
1994|5011065|6|UNITED STATES
1996|2412735|1|UNITED STATES
1995|6867015|10|UNITED STATES
1993|556785|8|UNITED STATES
1992|5567850|8|CHINA
1997|6681420|3|UNITED STATES
1998|556785|10|CHINA
1995|2227140|4|UNITED STATES
1993|4454280|7|CHINA
1994|1113570|6|UNITED STATES
1998|4083090|1|JAPAN
1994|4083090|7|UNITED STATES
1995|927975|6|JAPAN
1992|3711900|10|UNITED STATES
1993|2598330|1|CHINA
1997|4268685|10|CHINA
1996|7423800|6|JAPAN
1995|9279750|1|JAPAN
1993|3711900|5|CHINA
1998|2041545|8|JAPAN
1992|5011065|0|UNITED STATES
1992|1113570|6|JAPAN
1992|4369977|1|UNITED STATES
1998|2469987|1|MOZAMBIQUE
1992|569997|5|JAPAN
1998|7789959|10|CHINA
1992|2849985|5|CHINA
1992|7599960|1|MOZAMBIQUE
1994|8549955|6|UNITED STATES
1992|1519992|9|UNITED STATES
1992|6079968|1|CHINA
1998|8549955|3|UNITED STATES
1992|3989979|8|MOZAMBIQUE
1992|3799980|4|UNITED STATES
1995|3989979|9|UNITED STATES
1995|8359956|8|CHINA
1995|8359956|7|UNITED STATES
1993|9309951|2|MOZAMBIQUE
1995|189999|7|CHINA
1998|189999|4|JAPAN
1992|8169957|7|CHINA
1996|5509971|7|UNITED STATES
1994|6459966|4|JAPAN
1995|4749975|3|CHINA
1998|569997|4|JAPAN
1994|759996|4|JAPAN
1997|9119952|2|CHINA
1995|379998|3|MOZAMBIQUE
1995|759996|10|MOZAMBIQUE
1995|5889969|5|UNITED STATES
1996|1139994|9|UNITED STATES
1997|2189715|8|ETHIOPIA
1996|3903405|3|GERMANY
1993|3236970|2|ARGENTINA
1997|4569840|4|GERMANY
1994|3427380|9|ALGERIA
1995|2570535|7|ARGENTINA
1994|2475330|2|ALGERIA
1992|1237665|7|ETHIOPIA
1995|2094510|6|ARGENTINA
1992|4189020|8|GERMANY
1996|2951355|7|GERMANY
1995|4760250|1|ETHIOPIA
1996|3427380|7|ARGENTINA
1995|380820|6|ALGERIA
1997|285615|2|ALGERIA
1993|571230|0|GERMANY
1997|3903405|2|ALGERIA
1993|4189020|8|GERMANY
1994|1332870|1|GERMANY
1992|1237665|10|ALGERIA
1993|1618485|8|GERMANY
1992|3808200|8|ALGERIA
1995|1523280|8|GERMANY
1992|3046560|7|GERMANY
1997|3808200|8|ETHIOPIA
1994|1917264|8|CHINA
1996|3594870|0|GERMANY
1995|4553502|0|VIETNAM
1995|4194015|4|GERMANY
1993|5751792|4|CHINA
1996|4074186|6|CHINA
1992|2037093|6|VIETNAM
1996|1437948|10|GERMANY
1994|3355212|5|VIETNAM
1998|2995725|2|CHINA
1993|119829|3|VIETNAM
1996|4673331|6|VIETNAM
1996|3355212|7|VIETNAM
1994|2875896|10|VIETNAM
1997|5631963|9|GERMANY
1993|4313844|4|VIETNAM
1994|5272476|4|VIETNAM
1994|2875896|6|GERMANY
1996|2636238|3|CHINA
1992|4433673|10|VIETNAM
1998|958632|1|VIETNAM
1995|1797435|4|VIETNAM
1996|239658|4|VIETNAM
1992|239658|10|VIETNAM
1992|4023520|10|ROMANIA
1997|2766170|10|MOROCCO
1998|251470|9|MOZAMBIQUE
1996|5029400|3|MOROCCO
1992|5406605|9|ROMANIA
1997|1257350|5|RUSSIA
1998|1886025|5|MOROCCO
1992|1760290|1|ROMANIA
1996|3394845|3|ROMANIA
1997|125735|2|ROMANIA
1994|2891905|8|ROMANIA
1993|5280870|6|RUSSIA
1997|3897785|5|ROMANIA
1995|1760290|10|MOROCCO
1994|3017640|2|RUSSIA
1997|880145|10|MOZAMBIQUE
1994|2514700|9|RUSSIA
1997|4903665|8|MOZAMBIQUE
1996|1257350|10|RUSSIA
1994|4903665|1|ROMANIA
1993|3143375|8|MOROCCO
1992|4526460|9|MOROCCO
1995|4274990|4|MOROCCO
1994|3017640|5|RUSSIA
1996|502940|6|MOROCCO
1992|3897785|2|MOZAMBIQUE
1997|5155135|3|MOZAMBIQUE
1994|4149255|10|MOZAMBIQUE
1997|3772050|8|ROMANIA
1997|4777930|4|MOROCCO
1997|4400725|3|RUSSIA
1995|3897785|6|MOROCCO
1996|5321394|3|ROMANIA
1996|3547596|6|RUSSIA
1995|5184948|10|INDONESIA
1994|6685854|5|RUSSIA
1996|5184948|4|EGYPT
1994|6003624|7|RUSSIA
1994|6140070|9|INDONESIA
1995|5730732|7|ROMANIA
1997|3001812|9|ROMANIA
1992|1228014|6|EGYPT
1997|682230|2|INDONESIA
1998|5048502|1|EGYPT
1993|4639164|4|EGYPT
1995|6003624|0|INDONESIA
1992|2319582|6|ROMANIA
1998|6822300|6|INDONESIA
1994|3138258|9|INDONESIA
1997|4775610|2|ROMANIA
1992|3001812|5|RUSSIA
1998|5867178|1|EGYPT
1996|4366272|10|EGYPT
1994|4502718|8|ROMANIA
1995|4229826|3|RUSSIA
1995|5457840|2|EGYPT
1998|4823148|7|ROMANIA
1994|5407772|3|ROMANIA
1995|1315404|7|BRAZIL
1992|4823148|1|EGYPT
1998|5261616|4|EGYPT
1997|4530836|3|ROMANIA
1992|6723176|1|EGYPT
1994|5115460|5|ROMANIA
1995|1169248|10|BRAZIL
1995|5553928|1|ROMANIA
1997|146156|4|ROMANIA
1995|5992396|10|ROMANIA
1993|3069276|5|ROMANIA
1997|4676992|6|EGYPT
1993|4676992|0|EGYPT
1993|4969304|6|ROMANIA
1992|5553928|3|EGYPT
1992|2484652|7|ROMANIA
1996|2484652|4|BRAZIL
1992|4530836|3|EGYPT
1996|2192340|0|EGYPT
1998|584624|0|ROMANIA
1995|4092368|4|ROMANIA
1997|1753872|7|BRAZIL
1995|5700084|3|ROMANIA
1997|5553928|4|EGYPT
1993|7015488|3|EGYPT
1997|2776964|1|ROMANIA
1992|146156|10|BRAZIL
1994|884142|4|UNITED STATES
1993|1915641|9|MOROCCO
1993|2947140|7|SAUDI ARABIA
1995|4568067|3|SAUDI ARABIA
1998|1031499|6|UNITED STATES
1992|2947140|10|IRAN
1998|4125996|3|UNITED STATES
1994|294714|2|MOROCCO
1994|2652426|4|UNITED STATES
1997|3831282|0|MOROCCO
1993|589428|0|IRAN
1997|3094497|10|SAUDI ARABIA
1995|7073136|8|IRAN
1996|3683925|7|IRAN
1997|6483708|4|IRAN
1997|7367850|7|IRAN
1997|3683925|3|SAUDI ARABIA
1994|2062998|0|SAUDI ARABIA
1996|3831282|10|SAUDI ARABIA
1993|1915641|0|UNITED STATES
1992|4420710|3|MOROCCO
1998|2652426|0|UNITED STATES
1992|5010138|5|UNITED STATES
1993|1031499|0|UNITED STATES
1992|7455312|8|GERMANY
1995|5996664|6|GERMANY
1992|2106936|5|GERMANY
1994|7293240|7|GERMANY
1997|5024232|10|BRAZIL
1995|972432|3|ROMANIA
1993|6969096|9|BRAZIL
1996|4051800|6|ROMANIA
1992|1296576|1|GERMANY
1994|7455312|3|ROMANIA
1993|972432|9|GERMANY
1997|3403512|9|GERMANY
1996|6807024|4|GERMANY
1995|5672520|7|GERMANY
1994|5348376|1|ROMANIA
1994|7131168|5|GERMANY
1995|648288|9|GERMANY
1993|5024232|8|GERMANY
1997|2431080|4|GERMANY
1992|3889728|8|GERMANY
1998|4700088|0|GERMANY
1997|5186304|2|ROMANIA
1994|6320808|2|GERMANY
1997|6644952|3|GERMANY
1994|6320808|8|GERMANY
1995|3079368|8|BRAZIL
1996|5672520|10|GERMANY
1997|4862160|6|GERMANY
1996|4375944|7|GERMANY
1996|8103600|8|BRAZIL
1995|1134504|1|BRAZIL
1993|7293240|4|GERMANY
1997|5024232|0|GERMANY
1997|972432|10|ROMANIA
1995|2593152|9|ROMANIA
1995|3727656|9|GERMANY
1997|7779456|7|ROMANIA
1997|1729087|0|GERMANY
1993|5085550|6|INDONESIA
1993|3153041|10|ROMANIA
1992|4475284|3|ROMANIA
1994|508555|1|RUSSIA
1996|1525665|4|ROMANIA
1994|305133|10|RUSSIA
1992|305133|9|RUSSIA
1994|3763307|6|INDONESIA
1996|2949619|10|RUSSIA
1996|4780417|0|ROMANIA
1997|4983839|9|GERMANY
1997|3865018|6|GERMANY
1993|2949619|0|INDONESIA
1992|2644486|3|ROMANIA
1997|203422|5|GERMANY
1994|3763307|0|INDONESIA
1994|4271862|10|ROMANIA
1992|2441064|5|ROMANIA
1994|2339353|10|INDONESIA
1996|2441064|3|ROMANIA
1992|203422|7|INDONESIA
1993|4373573|6|GERMANY
1996|2746197|1|ROMANIA
1992|1729087|10|RUSSIA
1994|1017110|9|INDONESIA
1998|305133|10|INDONESIA
1992|1258968|4|BRAZIL
1994|5035872|1|GERMANY
1996|2832678|9|BRAZIL
1997|2622850|2|PERU
1992|2203194|3|GERMANY
1996|3147420|3|UNITED STATES
1994|314742|5|BRAZIL
1996|1783538|8|UNITED STATES
1995|1678624|7|GERMANY
1994|4301474|0|UNITED STATES
1997|2727764|10|UNITED STATES
1993|734398|8|GERMANY
1993|4721130|4|GERMANY
1996|2413022|3|PERU
1994|2098280|2|PERU
1995|3567076|2|BRAZIL
1994|1258968|7|PERU
1995|2727764|1|PERU
1993|4511302|4|PERU
1992|104914|0|UNITED STATES
1998|1258968|4|GERMANY
1992|2832678|0|GERMANY
1996|1049140|9|UNITED STATES
1993|1468796|9|BRAZIL
1998|3357248|7|BRAZIL
1996|2098280|8|UNITED STATES
1993|734398|1|PERU
1995|219238|0|JAPAN
1997|3946284|6|VIETNAM
1997|438476|4|MOROCCO
1993|3946284|0|VIETNAM
1993|4713617|9|VIETNAM
1995|548095|0|VIETNAM
1996|3288570|6|VIETNAM
1997|4823236|6|UNITED KINGDOM
1996|3617427|10|UNITED KINGDOM
1993|1425047|0|UNITED KINGDOM
1992|4165522|3|VIETNAM
1995|657714|4|VIETNAM
1994|5371331|4|UNITED KINGDOM
1992|4275141|2|VIETNAM
1997|1863523|5|UNITED KINGDOM
1995|1315428|6|UNITED KINGDOM
1994|657714|8|VIETNAM
1996|1315428|10|VIETNAM
1995|2411618|2|JAPAN
1997|1644285|8|VIETNAM
1994|657714|0|MOROCCO
1992|2192380|2|UNITED KINGDOM
1997|109619|10|JAPAN
1992|5042474|10|MOROCCO
1992|4494379|6|UNITED KINGDOM
1992|2521237|4|VIETNAM
1992|4823236|4|JAPAN
1998|5042474|5|MOROCCO
1992|1425047|7|JAPAN
1995|2959713|1|UNITED KINGDOM
1993|4055903|7|JAPAN
1998|1790736|3|MOZAMBIQUE
1996|895368|4|MOZAMBIQUE
1993|671526|10|MOZAMBIQUE
1992|4700682|9|UNITED STATES
1993|2462262|1|MOZAMBIQUE
1994|1231131|6|UNITED STATES
1992|1231131|9|MOZAMBIQUE
1994|4812603|8|UNITED STATES
1995|447684|3|MOZAMBIQUE
1994|2350341|5|MOZAMBIQUE
1996|1678815|4|MOZAMBIQUE
1998|2350341|2|UNITED STATES
1998|111921|8|UNITED STATES
1992|3469551|1|UNITED STATES
1994|1007289|0|MOZAMBIQUE
1996|4029156|7|MOZAMBIQUE
1996|1566894|4|UNITED STATES
1996|3581472|7|MOZAMBIQUE
1996|2909946|8|UNITED STATES
1997|3245709|2|UNITED STATES
1993|1343052|10|MOZAMBIQUE
1992|1454973|2|MOZAMBIQUE
1996|671526|8|MOZAMBIQUE
1992|2350341|7|MOZAMBIQUE
1992|4029156|9|MOZAMBIQUE
1992|1343052|8|MOZAMBIQUE
1995|3245709|10|MOZAMBIQUE
1994|1119210|4|MOZAMBIQUE
1994|335763|5|UNITED STATES
1993|2686104|6|MOZAMBIQUE
1998|2462262|8|UNITED STATES
1995|3581472|3|UNITED STATES
1995|3693393|3|MOZAMBIQUE
1995|335763|2|MOZAMBIQUE
1993|3245709|8|MOZAMBIQUE
1995|5036445|2|MOZAMBIQUE
1996|4141077|5|MOZAMBIQUE
1997|2350341|7|MOZAMBIQUE
1992|3917235|1|UNITED STATES
1995|2749716|1|IRAN
1997|5041146|8|INDONESIA
1996|7332576|5|CHINA
1998|3666288|10|INDONESIA
1996|1222096|3|INDONESIA
1996|6263242|8|CHINA
1992|6416004|10|INDONESIA
1994|763810|8|IRAN
1993|6721528|9|IRAN
1994|1527620|3|IRAN
1994|5193908|1|IRAN
1998|5346670|6|CHINA
1997|1680382|8|CHINA
1996|7638100|2|VIETNAM
1992|152762|2|IRAN
1993|611048|8|INDONESIA
1996|6874290|7|IRAN
1996|4124574|4|VIETNAM
1993|4277336|8|CHINA
1992|1680382|4|IRAN
1998|3971812|1|IRAN
1993|7178444|5|JORDAN
1997|4026932|3|INDONESIA
1992|2626260|0|JORDAN
1996|5777772|7|JORDAN
1994|5777772|10|JORDAN
1993|2801344|8|INDONESIA
1993|7178444|5|KENYA
1995|4552184|5|MOZAMBIQUE
1992|7003360|5|KENYA
1993|8053864|5|MOZAMBIQUE
1998|2451176|2|MOZAMBIQUE
1998|7878780|8|KENYA
1992|700336|2|MOZAMBIQUE
1992|4727268|5|KENYA
1993|2801344|1|INDONESIA
1996|1750840|0|JORDAN
1992|1400672|0|JORDAN
1993|3851848|8|INDONESIA
1994|350168|0|JORDAN
1995|3501680|10|JORDAN
1992|1400672|5|JORDAN
1998|7178444|1|KENYA
1993|1050504|4|MOZAMBIQUE
1996|5077436|6|INDONESIA
1992|1575756|2|JORDAN
1992|3501680|9|MOZAMBIQUE
1993|4902352|7|INDONESIA
1997|4902352|4|MOZAMBIQUE
1995|1225588|1|MOZAMBIQUE
1996|5602688|7|INDONESIA
1995|6303024|3|JORDAN
1992|4330530|10|INDIA
1996|4834080|7|INDIA
1996|1309230|3|ROMANIA
1992|503550|4|INDIA
1993|2114910|8|IRAN
1997|4229820|2|ROMANIA
1998|3927690|2|IRAN
1996|1611360|5|IRAN
1993|201420|2|IRAN
1995|906390|2|PERU
1993|1208520|2|IRAN
1997|2014200|9|INDIA
1997|2819880|7|IRAN
1998|1409940|1|PERU
1996|1812780|5|ROMANIA
1997|3424140|10|IRAN
1998|4632660|4|INDIA
1996|2215620|10|PERU
1996|4733370|5|PERU
1995|604260|9|IRAN
1997|3424140|6|IRAN
1997|3927690|8|INDIA
1994|4028400|9|IRAN
1995|4028400|10|ROMANIA
1994|4330530|3|IRAN
1992|1208520|4|IRAN
1998|704970|7|ROMANIA
1998|2417040|0|INDIA
1996|1208520|1|PERU
1995|402840|1|ROMANIA
1998|4834080|1|ROMANIA
1996|4129110|7|PERU
1998|3222720|7|ROMANIA
1994|1309230|8|IRAN
1995|3927690|1|ROMANIA
1996|1107810|2|INDIA
1993|3021300|8|ROMANIA
1995|1913490|0|INDIA
1992|1107810|9|PERU
1998|1812780|10|IRAN
1994|1812780|6|PERU
1997|201420|10|IRAN
1996|1611360|7|PERU
1996|3222720|10|IRAN
1994|1687830|7|VIETNAM
1992|3375660|5|VIETNAM
1994|2588006|1|GERMANY
1998|2475484|8|GERMANY
1995|5063490|8|VIETNAM
1994|2362962|1|VIETNAM
1997|900176|3|GERMANY
1993|1237742|9|UNITED KINGDOM
1995|5288534|0|GERMANY
1997|4275836|0|GERMANY
1996|4725924|10|UNITED KINGDOM
1992|2475484|1|VIETNAM
1994|2137918|5|GERMANY
1998|2362962|9|UNITED KINGDOM
1997|2475484|6|UNITED KINGDOM
1996|5401056|0|VIETNAM
1995|5288534|9|VIETNAM
1992|5176012|7|VIETNAM
1996|5176012|9|VIETNAM
1995|3375660|9|GERMANY
1994|3713226|10|VIETNAM
1993|1237742|6|UNITED KINGDOM
1993|225044|8|UNITED KINGDOM
1995|5288534|2|VIETNAM
1992|787654|10|VIETNAM
1997|337566|1|VIETNAM
1997|1462786|10|VIETNAM
1997|4500880|1|VIETNAM
1997|112522|3|UNITED KINGDOM
1995|2813050|6|VIETNAM
1993|3263138|1|VIETNAM
1998|4163314|5|VIETNAM
1993|1800352|9|VIETNAM
1997|3600704|5|VIETNAM
1992|1575308|4|VIETNAM
1994|3263138|3|GERMANY
1993|2925572|9|GERMANY
1995|3600704|7|UNITED KINGDOM
1995|1012698|7|UNITED KINGDOM
1998|5344981|9|UNITED STATES
1992|3184244|7|UNITED STATES
1997|1705845|3|EGYPT
1998|682338|2|BRAZIL
1994|4321474|3|EGYPT
1994|4094028|6|EGYPT
1995|3184244|0|BRAZIL
1995|2160737|6|EGYPT
1992|5458704|10|BRAZIL
1994|2615629|0|RUSSIA
1992|3980305|2|EGYPT
1996|1819568|10|BRAZIL
1998|3184244|6|EGYPT
1992|113723|9|EGYPT
1996|4662643|2|EGYPT
1997|2047014|9|EGYPT
1993|3297967|6|BRAZIL
1992|1023507|2|UNITED STATES
1993|4321474|9|EGYPT
1993|2160737|10|UNITED STATES
1992|3866582|3|BRAZIL
1993|454892|4|RUSSIA
1993|4321474|8|RUSSIA
1994|568615|3|UNITED STATES
1992|1137230|5|EGYPT
1996|1705845|3|UNITED STATES
1995|2274460|1|RUSSIA
1995|5344981|0|EGYPT
1992|5458704|7|RUSSIA
1996|3184244|9|UNITED STATES
1994|132742|7|PERU
1994|2920324|0|PERU
1998|3185808|10|ALGERIA
1998|5442422|0|ROMANIA
1994|6504358|2|ROMANIA
1997|530968|10|ROMANIA
1993|2389356|9|PERU
1995|1592904|6|ROMANIA
1997|5575164|8|ALGERIA
1996|796452|1|INDIA
1998|4911454|4|PERU
1995|4247744|2|ROMANIA
1995|2787582|10|ALGERIA
1996|5840648|4|INDIA
1996|5840648|4|PERU
1997|2654840|5|ROMANIA
1998|4645970|5|ALGERIA
1996|398226|6|PERU
1998|4645970|4|INDIA
1994|4911454|8|ROMANIA
1993|398226|1|ALGERIA
1995|398226|4|PERU
1996|4380486|6|ROMANIA
1992|3185808|6|PERU
1994|3318550|1|ALGERIA
1994|5840648|3|ROMANIA
1996|5442422|5|PERU
1994|1991130|10|ALGERIA
1996|1194678|2|INDIA
1995|1858388|8|PERU
1997|4645970|6|ALGERIA
1993|3318550|2|ROMANIA
1993|4162440|9|ROMANIA
1997|5688668|3|CHINA
1992|5411172|2|CHINA
1992|1248732|1|IRAQ
1993|5688668|1|CHINA
1998|554992|1|CHINA
1993|6521156|0|UNITED STATES
1994|693740|0|ROMANIA
1992|6382408|10|ROMANIA
1996|5966164|9|UNITED STATES
1992|6382408|0|UNITED STATES
1997|1664976|10|UNITED STATES
1997|6798652|10|UNITED STATES
1993|2913708|7|ROMANIA
1996|1664976|2|CHINA
1993|5827416|4|CHINA
1994|2913708|1|UNITED STATES
1992|1942472|7|ROMANIA
1998|1803724|4|ROMANIA
1995|5411172|0|ROMANIA
1996|4023692|4|IRAQ
1993|1526228|6|ROMANIA
1997|5966164|2|IRAQ
1997|138748|8|UNITED STATES
1994|3052456|1|ROMANIA
1994|6521156|5|CHINA
1994|6659904|10|ROMANIA
1996|4301188|7|CHINA
1992|2774960|10|IRAQ
1995|2913708|4|UNITED STATES
1997|3607448|0|CHINA
1996|2533500|1|PERU
1995|5911500|9|EGYPT
1997|1407500|8|EGYPT
1996|2111250|8|VIETNAM
1997|1266750|1|EGYPT
1995|6474500|8|VIETNAM
1994|1548250|10|EGYPT
1997|4363250|0|VIETNAM
1998|6896750|0|VIETNAM
1997|4504000|6|VIETNAM
1993|1548250|5|EGYPT
1994|1689000|6|EGYPT
1994|3518750|10|EGYPT
1992|5348500|3|VIETNAM
1992|1548250|7|VIETNAM
1998|1548250|5|VIETNAM
1998|6615250|6|PERU
1994|2111250|8|EGYPT
1993|281500|8|VIETNAM
1997|844500|4|EGYPT
1995|4926250|4|PERU
1996|1266750|4|PERU
1994|3237250|6|PERU
1995|281500|7|VIETNAM
1992|6193000|1|VIETNAM
1995|4785500|2|VIETNAM
1995|1689000|0|VIETNAM
1992|422250|9|EGYPT
1993|5489250|10|EGYPT
1996|985250|7|EGYPT
1993|4926250|3|VIETNAM
1994|6756000|7|VIETNAM
1995|3250620|9|KENYA
1992|902950|10|KENYA
1992|7584780|1|PERU
1995|2708850|5|RUSSIA
1997|2708850|8|KENYA
1996|722360|0|PERU
1998|2528260|6|RUSSIA
1997|5237110|0|PERU
1995|4334160|5|SAUDI ARABIA
1996|5237110|6|RUSSIA
1995|5417700|7|RUSSIA
1997|361180|1|PERU
1995|2708850|7|SAUDI ARABIA
1996|9029500|4|KENYA
1996|4153570|4|PERU
1995|180590|0|SAUDI ARABIA
1996|361180|6|KENYA
1993|3250620|5|PERU
1997|3070030|1|RUSSIA
1993|2528260|10|RUSSIA
1994|7223600|8|PERU
1994|2528260|7|SAUDI ARABIA
1996|1264130|5|KENYA
1998|6862420|2|KENYA
1992|6320650|5|KENYA
1995|180590|2|KENYA
1994|1986490|0|PERU
1996|3431210|2|RUSSIA
1996|2167080|5|SAUDI ARABIA
1998|1805900|1|SAUDI ARABIA
1996|99109|4|CANADA
1992|396436|5|CANADA
1998|693763|6|INDIA
1994|1387526|5|CANADA
1996|4162578|1|VIETNAM
1997|792872|8|VIETNAM
1994|198218|1|INDIA
1997|2180398|3|VIETNAM
1993|4856341|6|VIETNAM
1998|3865251|7|JAPAN
1993|3369706|4|VIETNAM
1992|2081289|8|JAPAN
1994|1585744|0|VIETNAM
1995|1387526|3|CANADA
1992|396436|7|CANADA
1996|2180398|7|CANADA
1997|3072379|5|CANADA
1993|4955450|1|INDIA
1993|3667033|6|VIETNAM
1996|2576834|0|INDIA
1993|2081289|0|JAPAN
1997|1387526|1|VIETNAM
1996|2180398|1|INDIA
1996|2279507|3|VIETNAM
1994|4162578|5|CANADA
1996|1883071|0|INDIA
1994|1883071|0|JAPAN
1993|4360796|2|INDIA
1994|3072379|0|JAPAN
1993|2602850|9|CANADA
1993|3331648|9|UNITED STATES
1992|3643990|0|CHINA
1993|416456|9|UNITED STATES
1998|1353482|7|UNITED STATES
1993|312342|0|CHINA
1996|1874052|9|GERMANY
1994|5101586|2|CHINA
1995|832912|4|CANADA
1994|4581016|2|CHINA
1994|208228|3|CANADA
1995|2498736|7|CANADA
1996|4476902|6|GERMANY
1994|3956332|9|CHINA
1995|1353482|1|CHINA
1995|3019306|7|UNITED STATES
1994|1978166|5|UNITED STATES
1998|1249368|0|GERMANY
1995|4789244|1|UNITED STATES
1994|1978166|3|GERMANY
1995|728798|8|GERMANY
1997|2082280|5|UNITED STATES
1997|3435762|1|CHINA
1992|5101586|3|CANADA
1994|4372788|0|CHINA
1994|728798|2|UNITED STATES
1993|2186394|8|CANADA
1994|4581016|3|CHINA
1997|4789244|10|CHINA
1995|104114|9|CANADA
1992|4685130|5|CANADA
1995|2394622|0|UNITED STATES
1992|208228|0|CANADA
1994|1041140|4|CHINA
